Id,SalePrice
1796,134998.0228777961
1797,145067.33271632646
1798,104300.38793289219
1799,107959.54538225802
1800,108718.38557928987
1801,97454.83160231588
1802,163553.34182060626
1803,167525.66108720144
1804,132747.71155732893
1805,150448.54473038064
1806,136262.31734581175
1807,181122.44519379246
1808,122978.44486633781
1809,108563.03212952008
1810,148229.0656916832
1811,48636.401638034265
1812,88919.09973307326
1813,116212.00065525854
1814,81510.90110921464
1815,24675.87716464931
1816,92736.99366212543
1817,99308.18712597736
1818,147803.76723524835
1819,129340.94858740526
1820,41244.95962306904
1821,121179.02161882492
1822,162067.88152746484
1823,17835.41013076296
1824,132730.49408935965
1825,138088.1716137447
1826,96929.7748498281
1827,101718.75622280291
1828,137399.25227921898
1829,166153.09039185243
1830,158133.16129950783
1831,182494.0182846021
1832,106341.30143495928
1833,159101.0193882014
1834,129150.89261584566
1835,107589.17731749057
1836,120500.96850277693
1837,79547.46223661653
1838,109873.6753010971
1839,83994.25920834788
1840,147905.44149020105
1841,143552.04732855828
1842,90733.31160574243
1843,117026.07243482093
1844,131849.9909467604
1845,136378.85136513482
1846,147772.62379799807
1847,150557.37720798957
1848,3764.985779294977
1849,128386.96071573906
1850,120950.42637700448
1851,147182.63506553648
1852,125899.10906421184
1853,121396.75698971422
1854,184606.13174913125
1855,158075.96057356684
1856,239441.78243241285
1857,135936.77176785772
1858,139818.41118676728
1859,128767.32759540062
1860,162811.3392352471
1861,127818.01076099975
1862,298638.68109833763
1863,296909.864681888
1864,296926.199259878
1865,316657.1885514847
1866,313008.1626478509
1867,238735.42944022652
1868,284307.2569596161
1869,231078.66109253746
1870,250289.73333001195
1871,246396.77704915975
1872,180700.97449758393
1873,228242.40552777261
1874,147493.8993472585
1875,214534.95759819238
1876,213010.39378425176
1877,226634.40302402782
1878,218294.1868569909
1879,112854.51414982625
1880,150286.805871421
1881,240316.78956880944
1882,249032.7607138591
1883,202421.9880351536
1884,209484.4385761153
1885,259433.3282232982
1886,273270.8629753991
1887,241926.2655745385
1888,291372.2503673608
1889,175106.11296355166
1890,108998.19834199338
1891,148040.19471817743
1892,73636.29852488381
1893,134240.8686905792
1894,94231.58602262568
1895,155155.649488064
1896,123345.91496124794
1897,116623.53653400601
1898,121169.8459654674
1899,148482.9173291449
1900,155779.4818784513
1901,169774.73890125495
1902,140599.64808737813
1903,220203.46362802596
1904,132555.71232402185
1905,190165.8126510491
1906,159518.73793128855
1907,200869.28161152173
1908,134187.8643905751
1909,157887.51970517472
1910,138544.46606158698
1911,218168.10173155088
1912,286646.1758752648
1913,170610.2178098464
1914,53108.10388385062
1915,254787.0214563649
1916,27067.601513850736
1917,262378.131311786
1918,147928.39463306428
1919,192018.04845510004
1920,176370.50063239224
1921,328779.9206440918
1922,295284.9152683754
1923,219263.80466477317
1924,220072.25451397337
1925,228337.18429122982
1926,331867.966740969
1927,124199.33073624829
1928,166886.79713222897
1929,105094.75776609918
1930,134521.87364444602
1931,142782.59181050723
1932,142807.0445451897
1933,146691.02648601076
1934,189978.6335133398
1935,187876.76867387188
1936,189674.0870702963
1937,192832.94611587422
1938,182328.3913529939
1939,240088.9980695831
1940,196396.5297319058
1941,185670.06884453679
1942,202981.2461184773
1943,205206.75501414645
1944,278496.14363536297
1945,328932.3507752087
1946,167174.15800645621
1947,270086.8528806319
1948,174465.79676478892
1949,254763.20453503972
1950,213196.0976247019
1951,269949.021983846
1952,226379.47891102964
1953,201991.47299449402
1954,220704.890272449
1955,133396.9749701009
1956,305853.0534232849
1957,176636.40315327398
1958,299223.1487564404
1959,136528.94547647913
1960,92107.47199014924
1961,121832.72263689758
1962,112187.6325033817
1963,123390.5624579452
1964,106036.53073638934
1965,136793.5717020838
1966,153341.73205479723
1967,271104.1991836425
1968,331794.16402502137
1969,326561.69348175626
1970,337758.24356814136
1971,387423.9482235351
1972,329042.22576418065
1973,271706.4717211918
1974,294512.93050485186
1975,414169.7728888149
1976,292123.54419331753
1977,329599.39806036686
1978,292621.8727967605
1979,293741.57100818853
1980,184034.32449755818
1981,297291.12537520763
1982,231110.7988516665
1983,211241.38838278432
1984,186125.79573298083
1985,245866.31235830218
1986,243661.9495230239
1987,203855.54066590616
1988,187130.22038241196
1989,211130.91877325834
1990,228236.92328486335
1991,221486.07352596358
1992,243365.69785170245
1993,206138.71286932565
1994,247980.00625305285
1995,202549.2836280386
1996,277466.33064390894
1997,281089.0646290154
1998,293769.44789682317
1999,267862.1373604351
2000,289706.8559059027
2001,263471.8519967076
2002,257520.57623139268
2003,260551.4292323488
2004,281061.7296923039
2005,236411.397940423
2006,217221.12769320747
2007,258777.40108621598
2008,226705.28471348668
2009,199686.5351713088
2010,214583.3495747412
2011,155987.7928890444
2012,186758.45710506057
2013,175423.48450219654
2014,191451.91552927135
2015,203752.7934493306
2016,198649.49155323138
2017,204499.22232395876
2018,113580.47517338628
2019,133686.395580197
2020,77908.40629993915
2021,95118.23645504145
2022,187024.1659858555
2023,136120.13966290187
2024,273298.19196003454
2025,325401.2225179876
2026,181476.95505429502
2027,156139.8713996401
2028,170853.07803520234
2029,173850.563427435
2030,264171.92370869976
2031,252287.11441753304
2032,238322.3854758459
2033,256825.3387720537
2034,182040.51571004698
2035,241270.80192754616
2036,227653.21774965967
2037,230623.43241007137
2038,295029.3519273427
2039,215063.20505681657
2040,341969.58094421367
2041,264001.8613437653
2042,209960.76038873848
2043,166380.67080002883
2044,191441.58539671474
2045,204166.13938479358
2046,129982.36356169009
2047,134099.03347203904
2048,141633.57653227472
2049,125640.48503397056
2050,183289.36660225922
2051,121203.95939254249
2052,137192.22059944016
2053,141894.77462387504
2054,70010.06861958024
2055,153582.93497834937
2056,147604.9631493271
2057,102973.94280895242
2058,207705.85856251442
2059,140486.69276361517
2060,193156.3848983536
2061,194929.79674075916
2062,117732.51903473889
2063,110974.56153945765
2064,121855.87292184192
2065,116698.96000757627
2066,182181.82177471276
2067,131141.6820257057
2068,128277.43525854684
2069,76586.76104354882
2070,96475.57885552943
2071,76380.42313748249
2072,149325.40744251548
2073,133279.77372901957
2074,170201.17572353757
2075,151207.12321242108
2076,125836.40813440643
2077,123002.60858819587
2078,106222.63522480195
2079,145978.0783123842
2080,127027.55820653215
2081,120401.66835685121
2082,92287.21284012869
2083,138657.49930796237
2084,94901.08907736023
2085,108068.32853529067
2086,167614.42204111698
2087,135006.93223798648
2088,104103.16633617226
2089,71809.20270149782
2090,120434.15191518678
2091,60810.80496419128
2092,148826.79928393615
2093,128234.56315653492
2094,129407.405116298
2095,130297.87243380258
2096,84717.08153831982
2097,76803.35212761676
2098,142694.40294380975
2099,17554.50904734386
2100,48203.21065580449
2101,107778.98859816184
2102,146325.60001594387
2103,97159.34695966821
2104,135310.93393515772
2105,110542.84207674232
2106,30117.49804041721
2107,210367.19576561265
2108,125734.4697657649
2109,103618.81677524699
2110,129102.51546317688
2111,174046.71455183858
2112,129736.75106687332
2113,118724.44048573636
2114,118302.32923475117
2115,157240.3871480592
2116,123334.28155574552
2117,149882.2694083932
2118,138962.02579487604
2119,109376.43384694937
2120,120273.10682864604
2121,83649.58220924437
2122,84548.94259713287
2123,111717.03100435738
2124,189402.81630978896
2125,131676.37226927653
2126,152667.7704214512
2127,153730.6276502572
2128,131025.8627876956
2129,119811.3556624963
2130,126551.857709968
2131,179671.8356965836
2132,131534.88673767378
2133,142188.11770999758
2134,139610.1857609786
2135,122252.30864020949
2136,20797.36460612854
2137,106744.9240588483
2138,136526.6553536877
2139,160811.56354507315
2140,140998.55221636966
2141,153825.58351983945
2142,116945.25877937535
2143,136908.79449033062
2144,92237.09197774646
2145,136513.58523931052
2146,181235.77971149771
2147,144689.18504062574
2148,165383.1674921082
2149,129845.94674614095
2150,232651.31783299148
2151,141721.33584064106
2152,156518.65909167915
2153,195509.49902229453
2154,95123.46605448308
2155,150005.37980521517
2156,267678.7680249015
2157,246718.09711388068
2158,233985.56092447403
2159,220833.77689312212
2160,194081.56628788752
2161,256439.90381953574
2162,360121.0403961468
2163,318004.8231342948
2164,246508.61935709778
2165,205150.37215274223
2166,157285.93774450058
2167,224506.04862222867
2168,201837.07870286843
2169,201736.23257871764
2170,213578.93328883965
2171,158469.21511614323
2172,133828.58324034326
2173,201150.44320817548
2174,241459.02587929193
2175,301708.92588253703
2176,292420.75725895155
2177,241589.83769577125
2178,232008.5996001691
2179,150939.26558429003
2180,244543.09458387166
2181,200175.33410441922
2182,225502.13598342123
2183,195479.4515921108
2184,131209.13939550915
2185,124190.67238991056
2186,166914.624862744
2187,164051.55300866556
2188,166817.9579107915
2189,273220.9851643668
2190,61788.70451242337
2191,62240.501650008606
2192,40968.79872302571
2193,98543.37875407678
2194,99212.01025352208
2195,85949.78096459014
2196,77503.6260920316
2197,95629.64888619003
2198,176603.32779177
2199,197938.39330104808
2200,162208.0244453221
2201,150023.28750120895
2202,209630.09086884186
2203,130668.2105536391
2204,151291.23675016197
2205,109319.93299461459
2206,147386.87253646366
2207,201705.17928528762
2208,255321.89786255208
2209,190579.14315595082
2210,136884.4097908025
2211,140120.88354752958
2212,122834.43174062227
2213,82969.82727428759
2214,132807.07158111408
2215,99119.47376790806
2216,141297.90448040818
2217,23357.92656884226
2218,75290.36603013659
2219,78875.86824994208
2220,47208.03918371163
2221,254856.08706075617
2222,238431.58149012306
2223,286038.6200264959
2224,238980.65915229882
2225,135273.86177142663
2226,185187.84685280384
2227,220809.51461855392
2228,274628.59769331536
2229,240163.28177835408
2230,150215.6080450483
2231,211805.08545474103
2232,200732.44977626693
2233,187562.0199467251
2234,255783.14295865723
2235,213802.26297650323
2236,259305.3742833099
2237,297955.5033363557
2238,253416.10077821172
2239,119736.03054022766
2240,167946.95785900555
2241,128907.4968726635
2242,98207.58594034472
2243,109812.70208636974
2244,89689.95119026769
2245,91826.96106919763
2246,146744.52971436782
2247,116228.81507738889
2248,121957.17939831945
2249,120679.8035626281
2250,133519.37360187178
2251,110813.68238212285
2252,195655.4455592836
2253,171626.86923544912
2254,190136.53624489054
2255,216696.97589999053
2256,193433.27439149295
2257,205771.8407011301
2258,184977.4161946025
2259,189180.47068206768
2260,161329.76108682633
2261,203515.84859752224
2262,214615.13421436597
2263,315128.523666188
2264,377290.5431433363
2265,142302.673766557
2266,257218.391075523
2267,328826.9254267387
2268,357355.47929005383
2269,172537.25541872077
2270,204894.0847121171
2271,233801.98268765153
2272,243651.51705731556
2273,173492.581903658
2274,203982.565697285
2275,167160.35248429945
2276,182664.66836650053
2277,200417.85716350342
2278,175175.5524240128
2279,105972.13911456021
2280,94985.06872638233
2281,164966.5737766408
2282,185652.1950009946
2283,121683.91135473095
2284,107671.67669090314
2285,147418.73691789072
2286,122584.07068104611
2287,310705.09306150104
2288,255851.79548652947
2289,303203.64308908896
2290,343144.8949489376
2291,295801.6073515619
2292,365327.01077630895
2293,358925.7017588696
2294,316662.0323874891
2295,390877.95259035507
2296,236634.1104105335
2297,293738.0828256811
2298,285098.2142915706
2299,310288.80294854555
2300,294681.5698732744
2301,275857.42414072354
2302,254812.57837942906
2303,256080.6822122367
2304,239560.8347342118
2305,192034.86555931985
2306,193554.25451527943
2307,200950.09806239174
2308,221402.2220579494
2309,268343.87971478596
2310,210063.53150896623
2311,218251.44806368102
2312,195929.7633701117
2313,183273.61107278697
2314,198370.00165131234
2315,186631.52016864007
2316,219254.53449756128
2317,194798.386396394
2318,176184.54709388863
2319,198947.3013462514
2320,196838.60351635178
2321,260080.18926679518
2322,210821.791500189
2323,200767.332672211
2324,211628.25163307379
2325,211089.55700025463
2326,196810.91917525406
2327,217320.40128360142
2328,229557.79822775966
2329,207798.80911602092
2330,196871.27563931595
2331,308162.40167562745
2332,344981.04145110736
2333,306132.32562516874
2334,254303.1822972499
2335,275985.60235492175
2336,292842.6984243569
2337,190754.7640718188
2338,268573.204858685
2339,241527.07403982256
2340,355535.41916183487
2341,220760.98218402627
2342,252792.73438855342
2343,237430.99038590922
2344,237059.95274881122
2345,241010.33040043816
2346,211441.27752052073
2347,190788.9017218534
2348,238751.70819848136
2349,174909.4753452948
2350,271925.1583058102
2351,233473.8178957462
2352,257485.3831390316
2353,246724.7129501683
2354,132553.37417272676
2355,149129.68580463494
2356,166766.7634620507
2357,210291.89322053257
2358,194397.51049912383
2359,131804.6183409082
2360,126167.2522247656
2361,141732.5605819266
2362,276572.4061633736
2363,155527.83873538964
2364,199354.68075709173
2365,230170.97951985674
2366,195934.85104963824
2367,219689.43339243892
2368,201672.44755145197
2369,204832.40281386313
2370,180639.1506120552
2371,151618.9382956341
2372,185851.84208224795
2373,286754.04942112195
2374,289148.35845311533
2375,237684.85150168708
2376,288540.9929944867
2377,308531.3267488795
2378,162409.17013090907
2379,229725.71779010992
2380,153488.0635684192
2381,177852.23319526145
2382,235480.65519092337
2383,221761.49320619192
2384,256683.19085362053
2385,178475.0546086674
2386,142709.3347705222
2387,128941.36514614208
2388,122739.29458664695
2389,133490.8411753293
2390,157677.3228040588
2391,129764.04578078294
2392,97902.67919082043
2393,186051.93095748487
2394,133049.4317213808
2395,209755.39145269792
2396,152247.8892956177
2397,224695.31576398725
2398,131604.62282073742
2399,27378.771992018796
2400,32851.379047972965
2401,117981.84231966932
2402,149080.79911784048
2403,139146.26750428986
2404,138695.20719029324
2405,169024.31089221744
2406,157994.35080267338
2407,125643.25166944636
2408,154676.5219361534
2409,114329.71227593033
2410,197403.62169991562
2411,116849.30976856046
2412,146863.33132361656
2413,117581.63065006712
2414,132749.78173985647
2415,125805.67228618858
2416,140392.48604486103
2417,123099.06582829275
2418,123918.30515337817
2419,109024.12033147516
2420,120757.81983442593
2421,132509.19108861883
2422,100053.66678979679
2423,100148.78936695226
2424,164874.41413790395
2425,227609.18045485613
2426,153178.1958616631
2427,103082.63195288752
2428,192778.78566191217
2429,100291.214651988
2430,143736.60972752806
2431,104150.52715775452
2432,135676.89066424302
2433,136943.84312966897
2434,129033.83310832421
2435,149744.63114248647
2436,105013.86386252788
2437,102586.79272701975
2438,108223.32369102177
2439,117411.62206449697
2440,137747.96015147946
2441,106808.60134417622
2442,101655.39554036653
2443,137884.5002869171
2444,131485.29915883427
2445,67017.31694732059
2446,111674.39169904159
2447,209027.52077686402
2448,139110.99216852046
2449,111386.17973342875
2450,167679.53092202393
2451,120686.61800697201
2452,212815.8369995338
2453,87019.04642394965
2454,121741.67451305513
2455,152431.9717211813
2456,133760.66934612754
2457,122034.50796373666
2458,125698.32959492842
2459,93782.13422025356
2460,158958.88042129402
2461,119039.98567068193
2462,125408.6815961661
2463,137230.27730503783
2464,170329.09998743294
2465,143646.62295003573
2466,107871.24206769455
2467,176888.06785120827
2468,90738.92202569044
2469,89341.21896731493
2470,191968.3868563698
2471,224020.54245035152
2472,181693.68882819952
2473,91728.73887688841
2474,73348.7315172943
2475,236695.77213848766
2476,88906.23681333556
2477,82836.3257237539
2478,162034.15470761375
2479,108109.95852926548
2480,127741.11566766619
2481,126401.67006461543
2482,114719.43484746676
2483,96974.64079870062
2484,139823.6305627745
2485,122113.60908138298
2486,144586.74921584816
2487,198674.70282432053
2488,183240.67257001868
2489,163663.12142599456
2490,149116.07751994755
2491,88058.09517656255
2492,197217.20855898724
2493,155173.4827008095
2494,154866.68149352248
2495,86208.93650695903
2496,230794.8783046879
2497,151080.4925757848
2498,97122.33419625869
2499,79439.61730667774
2500,109521.03267086262
2501,130711.62250203674
2502,148870.83854057
2503,78198.04848995467
2504,176751.24119152257
2505,235845.5650747727
2506,260586.47916433203
2507,270511.58915428666
2508,261476.2867676682
2509,229892.23051661497
2510,235228.94385800895
2511,199965.7553037029
2512,209615.2496362609
2513,243758.05597945082
2514,270169.58993861487
2515,128390.68352378288
2516,186137.37607695756
2517,142001.0111914504
2518,150654.03771083022
2519,222998.09041074023
2520,237290.3252945213
2521,201357.6981797862
2522,240079.49439195206
2523,117380.46288384183
2524,132901.52725341276
2525,134412.0476375852
2526,124860.47281337425
2527,117110.20804710302
2528,116918.6829817543
2529,137196.6990953373
2530,116355.83886172634
2531,257580.71203299577
2532,235178.3958790371
2533,216005.783940761
2534,246940.48698182043
2535,281757.23950362357
2536,254757.67779078975
2537,254125.2806056944
2538,195352.68162282964
2539,213003.00162645814
2540,183241.6692421235
2541,204111.57624254248
2542,157088.77167048247
2543,121784.00749080919
2544,107741.08804357203
2545,149993.13480543916
2546,150068.94688003242
2547,164497.37977583765
2548,167764.62572996074
2549,167576.4765793929
2550,538412.6700096115
2551,147005.82074094762
2552,125027.39237803651
2553,57594.96514476731
2554,81212.87071867974
2555,130240.72677091847
2556,80515.34740755765
2557,109458.56353340542
2558,150810.57153357158
2559,112100.31200939522
2560,170327.76984566043
2561,159534.43721122353
2562,140234.5855369399
2563,139501.60463063803
2564,200860.0066267465
2565,151160.4035176522
2566,110898.19913141977
2567,97191.11511129013
2568,186872.075910329
2569,194554.50865585695
2570,136566.58432815026
2571,157779.9014229892
2572,194059.52230453643
2573,232404.80634485523
2574,277106.06584400625
2575,139163.50513540918
2576,127779.44803180743
2577,130728.79635691282
2578,88907.01488468505
2579,30161.65265020926
2580,89225.30412541574
2581,118620.58932928892
2582,128529.19945744716
2583,264095.9651636804
2584,185087.0720142395
2585,189357.5018198829
2586,241947.10522779415
2587,229228.14736768708
2588,136201.2883766574
2589,162332.53112963506
2590,222042.23960115795
2591,242229.7259766768
2592,219126.38634327275
2593,265638.81949529785
2594,196610.25935896125
2595,225958.66987425915
2596,312518.55627403164
2597,190773.8835882909
2598,270485.16015236045
2599,315491.15880216437
2600,163741.47101023106
2601,158698.73901656282
2602,57052.17068318545
2603,70486.15856329806
2604,53384.746097285184
2605,58740.89341961278
2606,147643.73380597646
2607,222314.60814696678
2608,213180.97481429146
2609,175290.57655054552
2610,93345.67050876247
2611,118364.7666534331
2612,159725.9362696464
2613,137137.49653978588
2614,116507.08185329393
2615,175505.7659778929
2616,180155.24098020012
2617,185140.20496009325
2618,218959.1483672777
2619,222853.15500281018
2620,202757.0543689177
2621,187914.88321451342
2622,197186.9509904628
2623,242677.05315756158
2624,293303.9075961426
2625,245016.9809976964
2626,191058.45662704145
2627,183771.3419671572
2628,380134.9496333011
2629,379130.52470290347
2630,320878.50914441526
2631,382486.6961206206
2632,336363.00368967967
2633,277753.8954151593
2634,344342.0384231383
2635,169028.16255875898
2636,205911.24450594594
2637,192701.62626622582
2638,258248.04947181896
2639,208383.015914081
2640,167759.7632647463
2641,90273.05905359134
2642,184197.8759871308
2643,125595.6219678215
2644,129119.49795017892
2645,114847.05669638666
2646,111209.02991276525
2647,121456.87667258282
2648,151948.81248480442
2649,151902.37653147348
2650,150749.8049788304
2651,141391.19753392518
2652,345644.98096947966
2653,255278.38785503234
2654,227403.74741977395
2655,337743.51256855705
2656,298938.11199823755
2657,304617.5325165469
2658,266402.04470786673
2659,282565.46315728605
2660,303443.61714741366
2661,310501.66757685423
2662,320243.4193168754
2663,281090.21802033775
2664,260493.31464476918
2665,320952.79804432916
2666,271544.6402466906
2667,188905.140314208
2668,203785.58324132126
2669,176815.10273170483
2670,278680.0972869684
2671,203902.91581754072
2672,208846.29425117036
2673,214584.5559010076
2674,228415.3149937148
2675,177186.16087955737
2676,209329.16748598323
2677,218008.8476943163
2678,257947.4595335211
2679,276451.9465379537
2680,284771.3854496813
2681,354976.1376951061
2682,299586.73244633956
2683,404828.22728161386
2684,295827.91862383217
2685,313572.23665955977
2686,251622.19500300672
2687,286334.74839118554
2688,230363.21500937
2689,214024.54957592313
2690,351700.41228209285
2691,186163.41900490283
2692,129170.5484138903
2693,200035.94008694415
2694,137968.52236336458
2695,215455.57934598404
2696,202413.1145751014
2697,186982.27577835752
2698,215178.162513618
2699,174545.8338702555
2700,148774.6576640549
2701,164061.0803127581
2702,126347.2266339151
2703,165313.5706887861
2704,159615.8460261476
2705,104165.08067489986
2706,100488.3135636797
2707,140104.85582402756
2708,110626.27407979046
2709,97196.02793277253
2710,119574.7309550388
2711,278101.33580903953
2712,339142.33521038
2713,173789.86559381883
2714,155188.07466035488
2715,164853.52935093653
2716,150772.02898858686
2717,180743.46728541318
2718,222437.45698946097
2719,132878.85455810593
2720,224672.26700086228
2721,140286.68241207523
2722,176202.83428226772
2723,178403.87901601882
2724,111397.58953649725
2725,129502.92708514642
2726,119752.43777761946
2727,163012.5182618358
2728,186093.01815155696
2729,132031.9569723477
2730,138854.04452197568
2731,137103.6358680526
2732,114732.40288169205
2733,177509.3647491379
2734,157129.33315678115
2735,135600.54941904836
